480	821	159176	158356
479	826	160002	159177
478	795	160797	160003
477	784	161581	160798
476	773	162354	161582
475	789	163143	162355
474	772	163915	163144
473	800	164715	163916
472	705	165420	164716
471	805	166225	165421
470	785	167010	166226
469	771	167781	167011
468	740	168521	167782
467	796	169317	168522
466	723	170040	169318
465	666	170706	170041
464	724	171430	170707
463	794	172224	171431
462	768	172992	172225
461	692	173684	172993
460	700	174384	173685
459	698	175082	174385
458	654	175736	175083
457	700	176436	175737
456	720	177156	176437
455	629	177785	177157
454	678	178463	177786
453	745	179208	178464
452	679	179887	179209
451	683	180570	179888
450	625	181195	180571
449	693	181888	181196
448	715	182603	181889
447	680	183283	182604
446	599	183882	183284
445	610	184492	183883
444	643	185135	184493
443	640	185775	185136
442	620	186395	185776
441	597	186992	186396
440	622	187614	186993
439	648	188262	187615
438	575	188837	188263
437	578	189415	188838
436	593	190008	189416
435	567	190575	190009
434	576	191151	190576
433	568	191719	191152
432	566	192285	191720
431	558	192843	192286
430	600	193443	192844
429	546	193989	193444
428	551	194540	193990
427	526	195066	194541
426	567	195633	195067
425	517	196150	195634
424	587	196737	196151
423	542	197279	196738
422	526	197805	197280
421	509	198314	197806
420	533	198847	198315
419	493	199340	198848
418	529	199869	199341
417	485	200354	199870
416	530	200884	200355
415	521	201405	200885
414	505	201910	201406
413	543	202453	201911
412	507	202960	202454
411	480	203440	202961
410	463	203903	203441
409	510	204413	203904
408	482	204895	204414
407	472	205367	204896
406	491	205858	205368
405	494	206352	205859
404	486	206838	206353
403	442	207280	206839
402	453	207733	207281
401	476	208209	207734
400	435	208644	208210
399	442	209086	208645
398	422	209508	209087
397	436	209944	209509
396	452	210396	209945
395	457	210853	210397
394	421	211274	210854
393	481	211755	211275
392	436	212191	211756
391	411	212602	212192
390	452	213054	212603
389	403	213457	213055
388	424	213881	213458
387	389	214270	213882
386	392	214662	214271
385	426	215088	214663
384	398	215486	215089
383	368	215854	215487
382	398	216252	215855
381	384	216636	216253
380	360	216996	216637
379	425	217421	216997
378	381	217802	217422
377	391	218193	217803
376	383	218576	218194
375	417	218993	218577
374	364	219357	218994
373	375	219732	219358
372	387	220119	219733
371	349	220468	220120
370	364	220832	220469
369	364	221196	220833
368	354	221550	221197
367	372	221922	221551
366	382	222304	221923
365	371	222675	222305
364	334	223009	222676
363	363	223372	223010
362	315	223687	223373
361	331	224018	223688
360	356	224374	224019
359	322	224696	224375
358	350	225046	224697
357	325	225371	225047
356	340	225711	225372
355	326	226037	225712
354	342	226379	226038
353	338	226717	226380
352	300	227017	226718
351	312	227329	227018
350	322	227651	227330
349	306	227957	227652
348	334	228291	227958
347	320	228611	228292
346	320	228931	228612
345	323	229254	228932
344	306	229560	229255
343	302	229862	229561
342	319	230181	229863
341	307	230488	230182
340	296	230784	230489
339	288	231072	230785
338	312	231384	231073
337	280	231664	231385
336	306	231970	231665
335	300	232270	231971
334	280	232550	232271
333	286	232836	232551
332	257	233093	232837
331	275	233368	233094
330	250	233618	233369
329	268	233886	233619
328	236	234122	233887
327	269	234391	234123
326	242	234633	234392
325	285	234918	234634
324	274	235192	234919
323	294	235486	235193
322	258	235744	235487
321	276	236020	235745
320	252	236272	236021
319	270	236542	236273
318	260	236802	236543
317	240	237042	236803
316	246	237288	237043
315	243	237531	237289
314	229	237760	237532
313	254	238014	237761
312	235	238249	238015
311	243	238492	238250
310	249	238741	238493
309	244	238985	238742
308	260	239245	238986
307	253	239498	239246
306	254	239752	239499
305	212	239964	239753
304	242	240206	239965
303	233	240439	240207
302	210	240649	240440
301	240	240889	240650
300	218	241107	240890
299	210	241317	241108
298	206	241523	241318
297	225	241748	241524
296	210	241958	241749
295	217	242175	241959
294	216	242391	242176
293	223	242614	242392
292	195	242809	242615
291	191	243000	242810
290	204	243204	243001
289	195	243399	243205
288	206	243605	243400
287	210	243815	243606
286	220	244035	243816
285	184	244219	244036
284	191	244410	244220
283	185	244595	244411
282	182	244777	244596
281	208	244985	244778
280	189	245174	244986
279	217	245391	245175
278	154	245545	245392
277	193	245738	245546
276	183	245921	245739
275	210	246131	245922
274	176	246307	246132
273	182	246489	246308
272	178	246667	246490
271	183	246850	246668
270	183	247033	246851
269	170	247203	247034
268	144	247347	247204
267	169	247516	247348
266	178	247694	247517
265	154	247848	247695
264	165	248013	247849
263	158	248171	248014
262	168	248339	248172
261	150	248489	248340
260	171	248660	248490
259	163	248823	248661
258	164	248987	248824
257	145	249132	248988
256	154	249286	249133
255	174	249460	249287
254	168	249628	249461
253	147	249775	249629
252	161	249936	249776
251	150	250086	249937
250	152	250238	250087
249	141	250379	250239
248	147	250526	250380
247	144	250670	250527
246	137	250807	250671
245	155	250962	250808
244	144	251106	250963
243	141	251247	251107
242	131	251378	251248
241	147	251525	251379
240	147	251672	251526
239	145	251817	251673
238	120	251937	251818
237	151	252088	251938
236	148	252236	252089
235	141	252377	252237
234	129	252506	252378
233	119	252625	252507
232	125	252750	252626
231	131	252881	252751
230	128	253009	252882
229	125	253134	253010
228	128	253262	253135
227	106	253368	253263
226	137	253505	253369
225	122	253627	253506
224	117	253744	253628
223	132	253876	253745
222	105	253981	253877
221	131	254112	253982
220	121	254233	254113
219	100	254333	254234
218	92	254425	254334
217	118	254543	254426
216	104	254647	254544
215	97	254744	254648
214	111	254855	254745
213	89	254944	254856
212	90	255034	254945
211	103	255137	255035
210	104	255241	255138
209	99	255340	255242
208	108	255448	255341
207	93	255541	255449
206	94	255635	255542
205	84	255719	255636
204	93	255812	255720
203	93	255905	255813
202	79	255984	255906
201	93	256077	255985
200	101	256178	256078
199	88	256266	256179
198	78	256344	256267
197	83	256427	256345
196	92	256519	256428
195	78	256597	256520
194	89	256686	256598
193	82	256768	256687
192	92	256860	256769
191	70	256930	256861
190	78	257008	256931
189	70	257078	257009
188	93	257171	257079
187	59	257230	257172
186	78	257308	257231
185	72	257380	257309
184	74	257454	257381
183	62	257516	257455
182	62	257578	257517
181	76	257654	257579
180	74	257728	257655
